ID,Field,latitude,longitude,year,Crop,planting_date,obs_planting_delta
ID_28.75_-97.5,Field_28.75_-97.5,28.75,-97.5,2021,Corn,4/8/2021,99
ID_28.75_-97.25,Field_28.75_-97.25,28.75,-97.25,2021,Corn,4/8/2021,99
ID_29.25_-97.5,Field_29.25_-97.5,29.25,-97.5,2021,Corn,4/7/2021,96
ID_29.5_-97.5,Field_29.5_-97.5,29.5,-97.5,2021,Corn,4/8/2021,96
ID_35.25_-101.25,Field_35.25_-101.25,35.25,-101.25,2021,Corn,6/2/2021,99
ID_35.25_-101.0,Field_35.25_-101.0,35.25,-101,2021,Corn,6/2/2021,99
ID_35.25_-100.75,Field_35.25_-100.75,35.25,-100.75,2021,Corn,6/2/2021,97
ID_35.5_-101.25,Field_35.5_-101.25,35.5,-101.25,2021,Corn,6/2/2021,95
ID_35.5_-101.0,Field_35.5_-101.0,35.5,-101,2021,Corn,6/2/2021,98
ID_33.5_-97.0,Field_33.5_-97.0,33.5,-97,2021,Corn,4/6/2021,110
ID_33.5_-96.75,Field_33.5_-96.75,33.5,-96.75,2021,Corn,4/6/2021,109
ID_33.5_-96.5,Field_33.5_-96.5,33.5,-96.5,2021,Corn,4/6/2021,110
ID_33.75_-97.0,Field_33.75_-97.0,33.75,-97,2021,Corn,4/6/2021,111
ID_33.75_-96.75,Field_33.75_-96.75,33.75,-96.75,2021,Corn,4/6/2021,110
ID_32.5_-94.75,Field_32.5_-94.75,32.5,-94.75,2021,Corn,4/11/2021,108
ID_30.75_-96.25,Field_30.75_-96.25,30.75,-96.25,2021,Corn,4/9/2021,104
ID_30.75_-96.0,Field_30.75_-96.0,30.75,-96,2021,Corn,4/9/2021,104
ID_29.5_-98.0,Field_29.5_-98.0,29.5,-98,2021,Corn,3/15/2021,107
ID_29.5_-97.75,Field_29.5_-97.75,29.5,-97.75,2021,Corn,3/15/2021,106
ID_29.75_-98.0,Field_29.75_-98.0,29.75,-98,2021,Corn,3/16/2021,110
ID_29.75_-97.75,Field_29.75_-97.75,29.75,-97.75,2021,Corn,3/15/2021,109
ID_33.75_-101.75,Field_33.75_-101.75,33.75,-101.75,2021,Corn,5/10/2021,104
ID_34.75_-100.75,Field_34.75_-100.75,34.75,-100.75,2021,Corn,4/20/2021,112
ID_31.5_-98.25,Field_31.5_-98.25,31.5,-98.25,2021,Corn,4/10/2021,111
ID_31.75_-98.25,Field_31.75_-98.25,31.75,-98.25,2021,Corn,4/10/2021,112
ID_31.75_-98.0,Field_31.75_-98.0,31.75,-98,2021,Corn,4/10/2021,110
ID_31.75_-97.75,Field_31.75_-97.75,31.75,-97.75,2021,Corn,4/9/2021,110
ID_36.5_-101.5,Field_36.5_-101.5,36.5,-101.5,2021,Corn,5/23/2021,93
ID_34.25_-99.75,Field_34.25_-99.75,34.25,-99.75,2021,Corn,4/10/2021,114
ID_34.25_-99.5,Field_34.25_-99.5,34.25,-99.5,2021,Corn,4/10/2021,113
ID_30.5_-94.5,Field_30.5_-94.5,30.5,-94.5,2021,Corn,4/10/2021,104
ID_30.5_-94.25,Field_30.5_-94.25,30.5,-94.25,2021,Corn,4/10/2021,104
ID_29.75_-95.75,Field_29.75_-95.75,29.75,-95.75,2021,Corn,3/26/2021,100
ID_29.75_-95.25,Field_29.75_-95.25,29.75,-95.25,2021,Corn,3/25/2021,102
ID_29.75_-95.0,Field_29.75_-95.0,29.75,-95,2021,Corn,3/25/2021,101
ID_30.0_-95.75,Field_30.0_-95.75,30,-95.75,2021,Corn,3/26/2021,103
ID_30.0_-95.5,Field_30.0_-95.5,30,-95.5,2021,Corn,3/26/2021,103
ID_30.0_-95.25,Field_30.0_-95.25,30,-95.25,2021,Corn,3/26/2021,102
ID_30.0_-95.0,Field_30.0_-95.0,30,-95,2021,Corn,3/26/2021,103
ID_32.5_-94.5,Field_32.5_-94.5,32.5,-94.5,2021,Corn,4/11/2021,108
ID_32.5_-94.25,Field_32.5_-94.25,32.5,-94.25,2021,Corn,4/11/2021,108
ID_33.0_-99.75,Field_33.0_-99.75,33,-99.75,2021,Corn,4/10/2021,112
ID_33.0_-99.5,Field_33.0_-99.5,33,-99.5,2021,Corn,4/10/2021,111
ID_33.25_-99.75,Field_33.25_-99.75,33.25,-99.75,2021,Corn,4/10/2021,112
ID_33.25_-99.5,Field_33.25_-99.5,33.25,-99.5,2021,Corn,4/10/2021,112
ID_30.0_-98.0,Field_30.0_-98.0,30,-98,2021,Corn,3/11/2021,115
ID_30.0_-97.75,Field_30.0_-97.75,30,-97.75,2021,Corn,3/10/2021,113
ID_35.75_-100.5,Field_35.75_-100.5,35.75,-100.5,2021,Corn,4/27/2021,112
ID_35.75_-100.25,Field_35.75_-100.25,35.75,-100.25,2021,Corn,4/27/2021,111
ID_35.75_-100.0,Field_35.75_-100.0,35.75,-100,2021,Corn,4/27/2021,111
ID_36.0_-100.5,Field_36.0_-100.5,36,-100.5,2021,Corn,4/27/2021,111
ID_36.0_-100.25,Field_36.0_-100.25,36,-100.25,2021,Corn,4/27/2021,111
ID_36.0_-100.0,Field_36.0_-100.0,36,-100,2021,Corn,4/27/2021,111
ID_32.0_-95.75,Field_32.0_-95.75,32,-95.75,2021,Corn,4/10/2021,106
ID_32.25_-96.25,Field_32.25_-96.25,32.25,-96.25,2021,Corn,4/10/2021,106
ID_32.25_-96.0,Field_32.25_-96.0,32.25,-96,2021,Corn,4/10/2021,107
ID_26.25_-98.25,Field_26.25_-98.25,26.25,-98.25,2021,Corn,2/26/2021,98
ID_26.25_-98.0,Field_26.25_-98.0,26.25,-98,2021,Corn,2/26/2021,100
ID_26.25_-97.75,Field_26.25_-97.75,26.25,-97.75,2021,Corn,2/26/2021,101
ID_33.5_-102.5,Field_33.5_-102.5,33.5,-102.5,2021,Corn,5/24/2021,100
ID_33.5_-102.25,Field_33.5_-102.25,33.5,-102.25,2021,Corn,5/24/2021,100
ID_33.5_-102.0,Field_33.5_-102.0,33.5,-102,2021,Corn,5/24/2021,99
ID_32.5_-98.0,Field_32.5_-98.0,32.5,-98,2021,Corn,4/8/2021,100
ID_32.5_-97.75,Field_32.5_-97.75,32.5,-97.75,2021,Corn,4/8/2021,100
ID_33.25_-95.5,Field_33.25_-95.5,33.25,-95.5,2021,Corn,4/6/2021,109
ID_31.25_-95.5,Field_31.25_-95.5,31.25,-95.5,2021,Corn,4/9/2021,105
ID_31.5_-95.5,Field_31.5_-95.5,31.5,-95.5,2021,Corn,4/10/2021,105
ID_31.0_-105.0,Field_31.0_-105.0,31,-105,2021,Corn,4/8/2021,106
ID_31.25_-105.75,Field_31.25_-105.75,31.25,-105.75,2021,Corn,4/8/2021,103
ID_31.25_-105.5,Field_31.25_-105.5,31.25,-105.5,2021,Corn,4/8/2021,104
ID_31.25_-105.0,Field_31.25_-105.0,31.25,-105,2021,Corn,4/10/2021,115
ID_31.5_-105.0,Field_31.5_-105.0,31.5,-105,2021,Corn,4/10/2021,114
ID_31.75_-105.0,Field_31.75_-105.0,31.75,-105,2021,Corn,4/10/2021,111
ID_33.0_-96.25,Field_33.0_-96.25,33,-96.25,2021,Corn,4/6/2021,107
ID_33.0_-96.0,Field_33.0_-96.0,33,-96,2021,Corn,4/6/2021,107
ID_33.25_-96.25,Field_33.25_-96.25,33.25,-96.25,2021,Corn,4/7/2021,108
ID_33.25_-96.0,Field_33.25_-96.0,33.25,-96,2021,Corn,4/7/2021,107
ID_31.25_-100.75,Field_31.25_-100.75,31.25,-100.75,2021,Corn,4/10/2021,110
ID_33.25_-98.25,Field_33.25_-98.25,33.25,-98.25,2021,Corn,4/10/2021,110
ID_28.75_-96.5,Field_28.75_-96.5,28.75,-96.5,2021,Corn,3/7/2021,109
ID_29.0_-96.5,Field_29.0_-96.5,29,-96.5,2021,Corn,3/7/2021,109
ID_30.25_-94.0,Field_30.25_-94.0,30.25,-94,2021,Corn,4/9/2021,104
ID_30.5_-94.0,Field_30.5_-94.0,30.5,-94,2021,Corn,4/10/2021,104
ID_30.75_-94.0,Field_30.75_-94.0,30.75,-94,2021,Corn,4/10/2021,104
ID_31.0_-94.0,Field_31.0_-94.0,31,-94,2021,Corn,4/10/2021,105
ID_30.5_-104.25,Field_30.5_-104.25,30.5,-104.25,2021,Corn,4/10/2021,119
ID_30.5_-104.0,Field_30.5_-104.0,30.5,-104,2021,Corn,4/11/2021,122
ID_30.5_-103.75,Field_30.5_-103.75,30.5,-103.75,2021,Corn,4/10/2021,119
ID_30.75_-105.0,Field_30.75_-105.0,30.75,-105,2021,Corn,4/7/2021,100
ID_30.75_-104.75,Field_30.75_-104.75,30.75,-104.75,2021,Corn,4/8/2021,103
ID_30.75_-104.5,Field_30.75_-104.5,30.75,-104.5,2021,Corn,4/9/2021,111
ID_30.75_-103.5,Field_30.75_-103.5,30.75,-103.5,2021,Corn,4/9/2021,107
ID_31.0_-104.25,Field_31.0_-104.25,31,-104.25,2021,Corn,4/9/2021,112
ID_29.75_-94.0,Field_29.75_-94.0,29.75,-94,2021,Corn,4/9/2021,101
ID_30.0_-94.5,Field_30.0_-94.5,30,-94.5,2021,Corn,4/9/2021,103
ID_30.0_-94.25,Field_30.0_-94.25,30,-94.25,2021,Corn,4/9/2021,103
ID_30.0_-94.0,Field_30.0_-94.0,30,-94,2021,Corn,4/9/2021,102
ID_26.75_-98.75,Field_26.75_-98.75,26.75,-98.75,2021,Corn,4/6/2021,89
ID_26.75_-98.5,Field_26.75_-98.5,26.75,-98.5,2021,Corn,4/6/2021,91
ID_27.0_-98.75,Field_27.0_-98.75,27,-98.75,2021,Corn,4/6/2021,91
ID_27.0_-98.5,Field_27.0_-98.5,27,-98.5,2021,Corn,4/6/2021,91
ID_28.0_-98.0,Field_28.0_-98.0,28,-98,2021,Corn,4/7/2021,95
ID_28.0_-97.75,Field_28.0_-97.75,28,-97.75,2021,Corn,4/7/2021,96
ID_32.25_-97.5,Field_32.25_-97.5,32.25,-97.5,2021,Corn,4/1/2021,111
ID_32.25_-97.25,Field_32.25_-97.25,32.25,-97.25,2021,Corn,4/1/2021,111
ID_32.5_-97.5,Field_32.5_-97.5,32.5,-97.5,2021,Corn,4/2/2021,111
ID_32.5_-97.25,Field_32.5_-97.25,32.5,-97.25,2021,Corn,4/2/2021,111
ID_32.75_-100.0,Field_32.75_-100.0,32.75,-100,2021,Corn,4/3/2021,115
ID_32.75_-99.75,Field_32.75_-99.75,32.75,-99.75,2021,Corn,4/3/2021,115
ID_32.75_-99.5,Field_32.75_-99.5,32.75,-99.5,2021,Corn,4/3/2021,115
ID_33.0_-100.0,Field_33.0_-100.0,33,-100,2021,Corn,4/4/2021,115
ID_28.75_-98.0,Field_28.75_-98.0,28.75,-98,2021,Corn,4/7/2021,90
ID_28.75_-97.75,Field_28.75_-97.75,28.75,-97.75,2021,Corn,4/7/2021,92
ID_29.0_-98.0,Field_29.0_-98.0,29,-98,2021,Corn,4/7/2021,91
ID_29.0_-97.75,Field_29.0_-97.75,29,-97.75,2021,Corn,4/7/2021,92
ID_32.5_-96.25,Field_32.5_-96.25,32.5,-96.25,2021,Corn,3/24/2021,113
ID_32.5_-96.0,Field_32.5_-96.0,32.5,-96,2021,Corn,3/24/2021,114
ID_32.75_-96.25,Field_32.75_-96.25,32.75,-96.25,2021,Corn,3/25/2021,114
ID_32.75_-96.0,Field_32.75_-96.0,32.75,-96,2021,Corn,3/25/2021,115
ID_29.75_-98.75,Field_29.75_-98.75,29.75,-98.75,2021,Corn,4/9/2021,111
ID_29.75_-98.5,Field_29.75_-98.5,29.75,-98.5,2021,Corn,4/9/2021,109
ID_30.0_-98.75,Field_30.0_-98.75,30,-98.75,2021,Corn,4/10/2021,112
ID_30.0_-98.5,Field_30.0_-98.5,30,-98.5,2021,Corn,4/9/2021,111
ID_26.75_-98.0,Field_26.75_-98.0,26.75,-98,2021,Corn,4/6/2021,91
ID_26.75_-97.75,Field_26.75_-97.75,26.75,-97.75,2021,Corn,4/6/2021,92
ID_26.75_-97.25,Field_26.75_-97.25,26.75,-97.25,2021,Corn,4/7/2021,98
ID_27.0_-98.0,Field_27.0_-98.0,27,-98,2021,Corn,4/6/2021,91
ID_27.0_-97.75,Field_27.0_-97.75,27,-97.75,2021,Corn,4/6/2021,93
ID_27.0_-97.25,Field_27.0_-97.25,27,-97.25,2021,Corn,4/7/2021,99
ID_33.0_-100.75,Field_33.0_-100.75,33,-100.75,2021,Corn,4/10/2021,113
ID_33.25_-100.75,Field_33.25_-100.75,33.25,-100.75,2021,Corn,4/10/2021,113
ID_30.0_-99.75,Field_30.0_-99.75,30,-99.75,2021,Corn,4/10/2021,115
ID_30.0_-99.5,Field_30.0_-99.5,30,-99.5,2021,Corn,4/10/2021,116
ID_30.0_-99.25,Field_30.0_-99.25,30,-99.25,2021,Corn,4/10/2021,116
ID_30.0_-99.0,Field_30.0_-99.0,30,-99,2021,Corn,4/10/2021,113
ID_30.25_-100.0,Field_30.25_-100.0,30.25,-100,2021,Corn,4/10/2021,111
ID_30.25_-99.75,Field_30.25_-99.75,30.25,-99.75,2021,Corn,4/10/2021,113
ID_30.25_-99.5,Field_30.25_-99.5,30.25,-99.5,2021,Corn,4/10/2021,115
ID_30.5_-100.0,Field_30.5_-100.0,30.5,-100,2021,Corn,4/10/2021,110
ID_30.75_-100.0,Field_30.75_-100.0,30.75,-100,2021,Corn,4/10/2021,112
ID_30.75_-99.75,Field_30.75_-99.75,30.75,-99.75,2021,Corn,4/10/2021,112
ID_30.75_-99.5,Field_30.75_-99.5,30.75,-99.5,2021,Corn,4/10/2021,111
ID_33.5_-100.5,Field_33.5_-100.5,33.5,-100.5,2021,Corn,4/11/2021,113
ID_33.5_-100.25,Field_33.5_-100.25,33.5,-100.25,2021,Corn,4/10/2021,112
ID_33.5_-100.0,Field_33.5_-100.0,33.5,-100,2021,Corn,4/10/2021,111
ID_29.25_-100.75,Field_29.25_-100.75,29.25,-100.75,2021,Corn,4/7/2021,94
ID_27.25_-98.0,Field_27.25_-98.0,27.25,-98,2021,Corn,4/6/2021,93
ID_27.25_-97.75,Field_27.25_-97.75,27.25,-97.75,2021,Corn,4/6/2021,94
ID_27.25_-97.5,Field_27.25_-97.5,27.25,-97.5,2021,Corn,4/7/2021,95
ID_27.25_-97.25,Field_27.25_-97.25,27.25,-97.25,2021,Corn,4/7/2021,100
ID_27.5_-98.0,Field_27.5_-98.0,27.5,-98,2021,Corn,4/6/2021,94
ID_27.5_-97.75,Field_27.5_-97.75,27.5,-97.75,2021,Corn,4/7/2021,94
ID_27.5_-97.5,Field_27.5_-97.5,27.5,-97.5,2021,Corn,4/7/2021,96
ID_27.5_-97.25,Field_27.5_-97.25,27.5,-97.25,2021,Corn,4/7/2021,100
ID_33.5_-99.75,Field_33.5_-99.75,33.5,-99.75,2021,Corn,4/10/2021,110
ID_33.5_-99.5,Field_33.5_-99.5,33.5,-99.5,2021,Corn,4/9/2021,110
ID_33.5_-95.75,Field_33.5_-95.75,33.5,-95.75,2021,Corn,4/6/2021,110
ID_33.5_-95.5,Field_33.5_-95.5,33.5,-95.5,2021,Corn,4/6/2021,110
ID_33.75_-95.75,Field_33.75_-95.75,33.75,-95.75,2021,Corn,4/6/2021,110
ID_33.75_-95.5,Field_33.75_-95.5,33.75,-95.5,2021,Corn,4/6/2021,111
ID_33.75_-102.5,Field_33.75_-102.5,33.75,-102.5,2021,Corn,5/15/2021,101
ID_33.75_-102.25,Field_33.75_-102.25,33.75,-102.25,2021,Corn,5/16/2021,100
ID_33.75_-102.0,Field_33.75_-102.0,33.75,-102,2021,Corn,5/16/2021,100
ID_34.0_-102.5,Field_34.0_-102.5,34,-102.5,2021,Corn,5/16/2021,102
ID_34.0_-102.25,Field_34.0_-102.25,34,-102.25,2021,Corn,5/16/2021,102
ID_34.0_-102.0,Field_34.0_-102.0,34,-102,2021,Corn,5/16/2021,101
ID_34.25_-102.5,Field_34.25_-102.5,34.25,-102.5,2021,Corn,5/16/2021,103
ID_34.25_-102.25,Field_34.25_-102.25,34.25,-102.25,2021,Corn,5/16/2021,103
ID_34.25_-102.0,Field_34.25_-102.0,34.25,-102,2021,Corn,5/16/2021,102
ID_28.25_-99.25,Field_28.25_-99.25,28.25,-99.25,2021,Corn,4/6/2021,90
ID_28.25_-99.0,Field_28.25_-99.0,28.25,-99,2021,Corn,4/6/2021,90
ID_28.5_-99.25,Field_28.5_-99.25,28.5,-99.25,2021,Corn,4/6/2021,92
ID_28.5_-99.0,Field_28.5_-99.0,28.5,-99,2021,Corn,4/6/2021,92
ID_29.25_-97.0,Field_29.25_-97.0,29.25,-97,2021,Corn,3/6/2021,117
ID_29.25_-96.75,Field_29.25_-96.75,29.25,-96.75,2021,Corn,3/6/2021,116
ID_29.5_-97.25,Field_29.5_-97.25,29.5,-97.25,2021,Corn,3/7/2021,116
ID_29.5_-97.0,Field_29.5_-97.0,29.5,-97,2021,Corn,3/7/2021,117
ID_29.5_-96.75,Field_29.5_-96.75,29.5,-96.75,2021,Corn,3/7/2021,117
ID_30.25_-97.0,Field_30.25_-97.0,30.25,-97,2021,Corn,4/9/2021,103
ID_30.25_-96.75,Field_30.25_-96.75,30.25,-96.75,2021,Corn,4/9/2021,103
ID_31.25_-96.25,Field_31.25_-96.25,31.25,-96.25,2021,Corn,3/28/2021,112
ID_31.25_-96.0,Field_31.25_-96.0,31.25,-96,2021,Corn,3/28/2021,112
ID_31.25_-95.75,Field_31.25_-95.75,31.25,-95.75,2021,Corn,3/28/2021,111
ID_31.5_-95.75,Field_31.5_-95.75,31.5,-95.75,2021,Corn,3/28/2021,112
ID_30.0_-94.75,Field_30.0_-94.75,30,-94.75,2021,Corn,4/9/2021,103
ID_30.25_-95.25,Field_30.25_-95.25,30.25,-95.25,2021,Corn,4/9/2021,104
ID_30.25_-95.0,Field_30.25_-95.0,30.25,-95,2021,Corn,4/9/2021,104
ID_30.25_-94.75,Field_30.25_-94.75,30.25,-94.75,2021,Corn,4/9/2021,104
ID_31.5_-96.5,Field_31.5_-96.5,31.5,-96.5,2021,Corn,3/28/2021,106
ID_31.75_-97.0,Field_31.75_-97.0,31.75,-97,2021,Corn,3/28/2021,107
ID_31.75_-96.75,Field_31.75_-96.75,31.75,-96.75,2021,Corn,3/29/2021,106
ID_31.75_-96.5,Field_31.75_-96.5,31.75,-96.5,2021,Corn,3/29/2021,106
ID_36.25_-100.5,Field_36.25_-100.5,36.25,-100.5,2021,Corn,5/25/2021,93
ID_36.25_-100.25,Field_36.25_-100.25,36.25,-100.25,2021,Corn,5/25/2021,93
ID_36.25_-100.0,Field_36.25_-100.0,36.25,-100,2021,Corn,5/24/2021,93
ID_36.5_-100.5,Field_36.5_-100.5,36.5,-100.5,2021,Corn,5/24/2021,93
ID_36.5_-100.25,Field_36.5_-100.25,36.5,-100.25,2021,Corn,5/24/2021,93
ID_28.25_-98.25,Field_28.25_-98.25,28.25,-98.25,2021,Corn,3/2/2021,107
ID_28.25_-98.0,Field_28.25_-98.0,28.25,-98,2021,Corn,3/2/2021,108
ID_28.25_-97.75,Field_28.25_-97.75,28.25,-97.75,2021,Corn,3/3/2021,108
ID_28.5_-98.25,Field_28.5_-98.25,28.5,-98.25,2021,Corn,3/2/2021,107
ID_30.5_-98.75,Field_30.5_-98.75,30.5,-98.75,2021,Corn,4/10/2021,111
ID_30.5_-98.5,Field_30.5_-98.5,30.5,-98.5,2021,Corn,4/9/2021,110
ID_30.75_-98.75,Field_30.75_-98.75,30.75,-98.75,2021,Corn,4/9/2021,109
ID_30.75_-98.5,Field_30.75_-98.5,30.75,-98.5,2021,Corn,4/9/2021,108
ID_31.75_-103.5,Field_31.75_-103.5,31.75,-103.5,2021,Corn,4/8/2021,100
ID_33.0_-101.75,Field_33.0_-101.75,33,-101.75,2021,Corn,6/18/2021,87
ID_33.25_-101.75,Field_33.25_-101.75,33.25,-101.75,2021,Corn,6/18/2021,90
ID_31.0_-99.25,Field_31.0_-99.25,31,-99.25,2021,Corn,4/10/2021,110
ID_31.5_-97.5,Field_31.5_-97.5,31.5,-97.5,2021,Corn,3/12/2021,117
ID_31.5_-97.0,Field_31.5_-97.0,31.5,-97,2021,Corn,3/12/2021,113
ID_31.5_-96.75,Field_31.5_-96.75,31.5,-96.75,2021,Corn,3/12/2021,114
ID_31.75_-97.25,Field_31.75_-97.25,31.75,-97.25,2021,Corn,3/12/2021,116
ID_28.5_-98.75,Field_28.5_-98.75,28.5,-98.75,2021,Corn,4/6/2021,93
ID_28.5_-98.5,Field_28.5_-98.5,28.5,-98.5,2021,Corn,4/7/2021,92
ID_31.0_-96.25,Field_31.0_-96.25,31,-96.25,2021,Corn,4/9/2021,105
ID_31.0_-96.0,Field_31.0_-96.0,31,-96,2021,Corn,4/9/2021,105
ID_31.0_-95.75,Field_31.0_-95.75,31,-95.75,2021,Corn,4/9/2021,104
ID_32.75_-94.5,Field_32.75_-94.5,32.75,-94.5,2021,Corn,4/11/2021,108
ID_32.75_-94.25,Field_32.75_-94.25,32.75,-94.25,2021,Corn,4/11/2021,108
ID_32.0_-101.75,Field_32.0_-101.75,32,-101.75,2021,Corn,4/10/2021,111
ID_32.25_-102.25,Field_32.25_-102.25,32.25,-102.25,2021,Corn,4/10/2021,112
ID_32.25_-102.0,Field_32.25_-102.0,32.25,-102,2021,Corn,4/10/2021,112
ID_32.25_-101.75,Field_32.25_-101.75,32.25,-101.75,2021,Corn,4/10/2021,112
ID_32.5_-102.25,Field_32.5_-102.25,32.5,-102.25,2021,Corn,4/10/2021,114
ID_32.5_-102.0,Field_32.5_-102.0,32.5,-102,2021,Corn,4/10/2021,115
ID_32.5_-101.75,Field_32.5_-101.75,32.5,-101.75,2021,Corn,4/10/2021,115
ID_30.5_-99.25,Field_30.5_-99.25,30.5,-99.25,2021,Corn,4/10/2021,111
ID_30.75_-99.25,Field_30.75_-99.25,30.75,-99.25,2021,Corn,4/9/2021,110
ID_30.75_-99.0,Field_30.75_-99.0,30.75,-99,2021,Corn,4/9/2021,110
ID_28.5_-96.25,Field_28.5_-96.25,28.5,-96.25,2021,Corn,3/22/2021,103
ID_28.5_-96.0,Field_28.5_-96.0,28.5,-96,2021,Corn,3/22/2021,103
ID_28.5_-95.75,Field_28.5_-95.75,28.5,-95.75,2021,Corn,3/22/2021,103
ID_28.75_-96.25,Field_28.75_-96.25,28.75,-96.25,2021,Corn,3/20/2021,102
ID_28.75_-96.0,Field_28.75_-96.0,28.75,-96,2021,Corn,3/19/2021,102
ID_28.75_-95.75,Field_28.75_-95.75,28.75,-95.75,2021,Corn,3/19/2021,102
ID_28.75_-95.5,Field_28.75_-95.5,28.75,-95.5,2021,Corn,3/20/2021,102
ID_29.0_-96.25,Field_29.0_-96.25,29,-96.25,2021,Corn,3/19/2021,103
ID_29.0_-96.0,Field_29.0_-96.0,29,-96,2021,Corn,3/19/2021,103
ID_29.0_-95.75,Field_29.0_-95.75,29,-95.75,2021,Corn,3/19/2021,102
ID_28.5_-100.5,Field_28.5_-100.5,28.5,-100.5,2021,Corn,4/6/2021,90
ID_28.5_-100.25,Field_28.5_-100.25,28.5,-100.25,2021,Corn,4/6/2021,90
ID_28.75_-100.5,Field_28.75_-100.5,28.75,-100.5,2021,Corn,4/6/2021,91
ID_28.75_-100.25,Field_28.75_-100.25,28.75,-100.25,2021,Corn,4/6/2021,91
ID_29.25_-99.25,Field_29.25_-99.25,29.25,-99.25,2021,Corn,3/14/2021,111
ID_29.25_-99.0,Field_29.25_-99.0,29.25,-99,2021,Corn,3/14/2021,111
ID_29.5_-99.25,Field_29.5_-99.25,29.5,-99.25,2021,Corn,3/15/2021,118
ID_29.5_-99.0,Field_29.5_-99.0,29.5,-99,2021,Corn,3/15/2021,118
ID_31.0_-100.0,Field_31.0_-100.0,31,-100,2021,Corn,4/10/2021,112
ID_31.0_-99.75,Field_31.0_-99.75,31,-99.75,2021,Corn,4/10/2021,112
ID_31.0_-99.5,Field_31.0_-99.5,31,-99.5,2021,Corn,4/10/2021,111
ID_31.75_-102.25,Field_31.75_-102.25,31.75,-102.25,2021,Corn,4/10/2021,109
ID_31.75_-102.0,Field_31.75_-102.0,31.75,-102,2021,Corn,4/10/2021,110
ID_31.75_-101.75,Field_31.75_-101.75,31.75,-101.75,2021,Corn,4/10/2021,110
ID_32.0_-102.25,Field_32.0_-102.25,32,-102.25,2021,Corn,4/10/2021,110
ID_32.0_-102.0,Field_32.0_-102.0,32,-102,2021,Corn,4/10/2021,110
ID_30.75_-97.25,Field_30.75_-97.25,30.75,-97.25,2021,Corn,3/13/2021,113
ID_30.75_-97.0,Field_30.75_-97.0,30.75,-97,2021,Corn,3/13/2021,112
ID_30.75_-96.75,Field_30.75_-96.75,30.75,-96.75,2021,Corn,3/13/2021,112
ID_31.0_-97.0,Field_31.0_-97.0,31,-97,2021,Corn,3/13/2021,112
ID_31.0_-96.75,Field_31.0_-96.75,31,-96.75,2021,Corn,3/13/2021,113
ID_31.5_-98.75,Field_31.5_-98.75,31.5,-98.75,2021,Corn,4/10/2021,111
ID_31.5_-98.5,Field_31.5_-98.5,31.5,-98.5,2021,Corn,4/10/2021,112
ID_32.25_-101.25,Field_32.25_-101.25,32.25,-101.25,2021,Corn,4/10/2021,115
ID_32.25_-101.0,Field_32.25_-101.0,32.25,-101,2021,Corn,4/10/2021,114
ID_32.25_-100.75,Field_32.25_-100.75,32.25,-100.75,2021,Corn,4/10/2021,113
ID_32.5_-101.25,Field_32.5_-101.25,32.5,-101.25,2021,Corn,4/10/2021,117
ID_32.5_-101.0,Field_32.5_-101.0,32.5,-101,2021,Corn,4/10/2021,116
ID_32.5_-100.75,Field_32.5_-100.75,32.5,-100.75,2021,Corn,4/10/2021,116
ID_33.5_-98.0,Field_33.5_-98.0,33.5,-98,2021,Corn,4/10/2021,112
ID_33.5_-97.75,Field_33.5_-97.75,33.5,-97.75,2021,Corn,4/10/2021,113
ID_33.5_-97.5,Field_33.5_-97.5,33.5,-97.5,2021,Corn,4/10/2021,114
ID_33.75_-98.0,Field_33.75_-98.0,33.75,-98,2021,Corn,4/10/2021,111
ID_33.75_-97.75,Field_33.75_-97.75,33.75,-97.75,2021,Corn,4/10/2021,112
ID_33.75_-97.5,Field_33.75_-97.5,33.75,-97.5,2021,Corn,4/10/2021,113
ID_30.25_-95.75,Field_30.25_-95.75,30.25,-95.75,2021,Corn,4/9/2021,104
ID_30.25_-95.5,Field_30.25_-95.5,30.25,-95.5,2021,Corn,4/9/2021,105
ID_30.5_-95.75,Field_30.5_-95.75,30.5,-95.75,2021,Corn,4/9/2021,105
ID_30.5_-95.5,Field_30.5_-95.5,30.5,-95.5,2021,Corn,4/9/2021,106
ID_35.75_-102.25,Field_35.75_-102.25,35.75,-102.25,2021,Corn,5/21/2021,96
ID_35.75_-102.0,Field_35.75_-102.0,35.75,-102,2021,Corn,5/21/2021,96
ID_35.75_-101.75,Field_35.75_-101.75,35.75,-101.75,2021,Corn,5/21/2021,95
ID_36.0_-102.25,Field_36.0_-102.25,36,-102.25,2021,Corn,5/21/2021,97
ID_36.0_-102.0,Field_36.0_-102.0,36,-102,2021,Corn,5/21/2021,96
ID_36.0_-101.75,Field_36.0_-101.75,36,-101.75,2021,Corn,5/21/2021,96
ID_33.0_-94.75,Field_33.0_-94.75,33,-94.75,2021,Corn,4/12/2021,109
ID_33.75_-100.75,Field_33.75_-100.75,33.75,-100.75,2021,Corn,4/13/2021,118
ID_31.5_-94.75,Field_31.5_-94.75,31.5,-94.75,2021,Corn,4/10/2021,106
ID_31.5_-94.5,Field_31.5_-94.5,31.5,-94.5,2021,Corn,4/10/2021,107
ID_31.5_-94.25,Field_31.5_-94.25,31.5,-94.25,2021,Corn,4/10/2021,107
